timestamp,stress,body_battery,respiration_rate,heart_rate,activity_type,intensity,cycles,active_time,active_calories
2026-06-03 07:01:00,12,85.0,14.75,57.0,,,,,
2026-06-03 07:02:00,2,86.0,14.75,51.0,,,,,
2026-06-03 07:03:00,6,86.0,15.41,56.0,,,,,
2026-06-03 07:04:00,1,86.0,15.5,59.0,,,,,
2026-06-03 07:05:00,2,86.0,14.0,62.0,,,,,
2026-06-03 07:06:00,2,86.0,14.58,53.0,,,,,
2026-06-03 07:07:00,1,87.0,14.58,65.0,,,,,
2026-06-03 07:08:00,3,87.0,14.33,52.0,,,,,
2026-06-03 07:09:00,1,87.0,14.25,55.0,,,,,
2026-06-03 07:10:00,3,87.0,14.25,61.0,,,,,
2026-06-03 07:11:00,4,87.0,13.91,54.0,,,,,
2026-06-03 07:12:00,5,87.0,14.41,57.0,,,,,
2026-06-03 07:13:00,2,88.0,11.33,55.0,,,,,
2026-06-03 07:14:00,3,88.0,12.91,53.0,,,,,
2026-06-03 07:15:00,5,88.0,16.58,,,,,,
2026-06-03 07:16:00,2,88.0,14.83,52.0,,,,,
2026-06-03 07:17:00,2,88.0,14.91,56.0,,,,,
2026-06-03 07:18:00,2,89.0,15.0,58.0,,,,,
2026-06-03 07:19:00,2,89.0,14.66,56.0,,,,,
2026-06-03 07:20:00,3,89.0,16.25,66.0,,,,,
2026-06-03 07:21:00,5,89.0,16.91,55.0,,,,,
2026-06-03 07:22:00,14,89.0,15.25,,,,,,
2026-06-03 07:23:00,5,89.0,16.66,56.0,,,,,
2026-06-03 07:24:00,6,89.0,12.91,58.0,,,,,
2026-06-03 07:25:00,5,89.0,12.91,,,,,,
2026-06-03 07:26:00,2,90.0,11.08,54.0,,,,,
2026-06-03 07:27:00,2,90.0,13.25,57.0,,,,,
2026-06-03 07:28:00,1,90.0,9.5,56.0,,,,,
2026-06-03 07:29:00,8,90.0,10.83,53.0,,,,,
2026-06-03 07:30:00,1,90.0,15.25,52.0,,,,,
2026-06-03 07:31:00,8,90.0,11.9,51.0,,,,,
2026-06-03 07:32:00,15,90.0,12.72,,,,,,
2026-06-03 07:33:00,6,91.0,13.83,52.0,,,,,
2026-06-03 07:34:00,5,91.0,14.5,51.0,,,,,
2026-06-03 07:35:00,1,91.0,15.08,52.0,,,,,
2026-06-03 07:36:00,,,13.66,51.0,,,,,
2026-06-03 07:37:00,6,91.0,11.25,,,,,,
2026-06-03 07:38:00,15,91.0,12.41,53.0,,,,,
2026-06-03 07:39:00,13,91.0,12.5,,,,,,
2026-06-03 07:40:00,9,91.0,12.58,54.0,,,,,
2026-06-03 07:41:00,4,91.0,12.66,50.0,,,,,
2026-06-03 07:42:00,1,92.0,13.91,54.0,,,,,
2026-06-03 07:43:00,6,92.0,13.0,50.0,,,,,
2026-06-03 07:44:00,6,92.0,13.66,52.0,,,,,
2026-06-03 07:45:00,7,92.0,15.08,51.0,,,,,
2026-06-03 07:46:00,4,92.0,15.25,,,,,,
2026-06-03 07:47:00,12,92.0,14.16,,,,,,
2026-06-03 07:48:00,10,92.0,15.08,54.0,,,,,
2026-06-03 07:49:00,10,92.0,15.0,53.0,,,,,
2026-06-03 07:50:00,7,92.0,15.0,57.0,,,,,
2026-06-03 07:51:00,22,92.0,15.0,55.0,,,,,
2026-06-03 07:52:00,63,92.0,15.0,,,,,,
2026-06-03 07:53:00,50,92.0,15.0,51.0,,,,,
2026-06-03 07:54:00,21,92.0,0.0,,,,,,
2026-06-03 07:55:00,5,92.0,14.2,50.0,,,,,
2026-06-03 07:56:00,10,92.0,12.91,52.0,,,,,
2026-06-03 07:57:00,,,11.0,50.0,,,,,
2026-06-03 07:58:00,19,92.0,14.27,53.0,,,,,
2026-06-03 07:59:00,6,92.0,14.0,64.0,,,,,
2026-06-03 08:00:00,5,92.0,14.33,55.0,,,,,
2026-06-03 08:01:00,11,92.0,15.4,54.0,,,,,
2026-06-03 08:02:00,1,93.0,16.25,50.0,,,,,
2026-06-03 08:03:00,0,93.0,15.83,,,,,,
2026-06-03 08:04:00,1,93.0,13.66,54.0,,,,,
2026-06-03 08:05:00,3,93.0,16.83,57.0,,,,,
2026-06-03 08:06:00,4,93.0,14.58,62.0,,,,,
2026-06-03 08:07:00,6,93.0,13.41,59.0,,,,,
2026-06-03 08:08:00,9,93.0,11.91,54.0,,,,,
2026-06-03 08:09:00,14,93.0,9.33,49.0,,,,,
2026-06-03 08:10:00,10,94.0,10.08,53.0,,,,,
2026-06-03 08:11:00,10,94.0,14.33,,,,,,
2026-06-03 08:12:00,20,94.0,12.91,,,,,,
2026-06-03 08:13:00,16,94.0,15.58,52.0,,,,,
2026-06-03 08:14:00,27,94.0,14.5,60.0,,,,,
2026-06-03 08:15:00,10,94.0,18.58,56.0,,,,,
2026-06-03 08:16:00,11,94.0,16.45,,,,,,
2026-06-03 08:17:00,12,94.0,13.75,52.0,,,,,
2026-06-03 08:18:00,14,94.0,18.58,59.0,,,,,
2026-06-03 08:19:00,18,94.0,18.58,79.0,,,,,
2026-06-03 08:20:00,17,94.0,17.58,74.0,,,,,
2026-06-03 08:21:00,17,94.0,13.83,67.0,,,,,
2026-06-03 08:22:00,27,94.0,15.27,59.0,,,,,
2026-06-03 08:23:00,17,94.0,13.66,53.0,,,,,
2026-06-03 08:24:00,15,94.0,16.0,54.0,,,,,
2026-06-03 08:25:00,34,94.0,,62.0,,,,,
2026-06-03 08:26:00,55,94.0,14.18,56.0,,,,,
2026-06-03 08:27:00,,,16.27,54.0,,,,,
2026-06-03 08:28:00,,94.0,11.33,56.0,,,,,
2026-06-03 08:29:00,-2,94.0,,52.0,,,,,
2026-06-03 08:30:00,-2,94.0,,46.0,,,,,
2026-06-03 08:31:00,,,,48.0,,,,,
2026-06-03 08:32:00,-2,92.0,,50.0,,,,,
2026-06-03 08:33:00,,,,52.0,,,,,
2026-06-03 08:34:00,-2,92.0,,53.0,,,,,
2026-06-03 08:35:00,-2,92.0,,55.0,,,,,
2026-06-03 08:36:00,-2,92.0,,,,,,,
2026-06-03 08:37:00,,92.0,13.33,53.0,,,,,
2026-06-03 08:38:00,-2,92.0,,54.0,,,,,
2026-06-03 08:39:00,-2,92.0,,63.0,,,,,
2026-06-03 08:40:00,-2,91.0,,59.0,,,,,
2026-06-03 08:41:00,-2,91.0,,63.0,,,,,
2026-06-03 08:42:00,,,,58.0,,,,,
2026-06-03 08:43:00,-2,91.0,,57.0,,,,,
2026-06-03 08:44:00,-2,90.0,,,,,,,
2026-06-03 08:45:00,-2,90.0,,56.0,,,,,
2026-06-03 08:46:00,69,90.0,12.0,63.0,,,,,
2026-06-03 08:47:00,85,90.0,12.0,59.0,,,,,
2026-06-03 08:48:00,,,12.0,61.0,,,,,
2026-06-03 08:49:00,89,89.0,12.0,66.0,,,,,
2026-06-03 08:50:00,93,89.0,11.18,61.0,,,,,
2026-06-03 08:51:00,89,89.0,12.45,56.0,,,,,
2026-06-03 08:52:00,92,88.0,13.5,66.0,,,,,
2026-06-03 08:53:00,93,88.0,13.08,76.0,,,,,
2026-06-03 08:54:00,-2,88.0,,66.0,,,,,
2026-06-03 08:55:00,90,87.0,10.66,62.0,,,,,
2026-06-03 08:56:00,94,87.0,9.16,63.0,,,,,
2026-06-03 08:57:00,,,9.0,79.0,,,,,
2026-06-03 08:58:00,78,86.0,9.0,85.0,,,,,
2026-06-03 08:59:00,83,86.0,12.09,,walking,7.0,44.5,19.0,0.0
2026-06-03 09:00:00,81,86.0,13.33,79.0,,,,,
2026-06-03 09:01:00,88,86.0,11.55,81.0,,,,,
2026-06-03 09:02:00,95,85.0,12.25,85.0,,,,,
2026-06-03 09:03:00,-2,85.0,,,walking,2.0,73.0,40.0,0.0
2026-06-03 09:04:00,-2,85.0,,67.0,,,,,
2026-06-03 09:05:00,-2,85.0,,70.0,,,,,
2026-06-03 09:06:00,-2,85.0,,80.0,,,,,
2026-06-03 09:07:00,-2,85.0,,,walking,3.0,94.5,54.0,1.0
2026-06-03 09:08:00,-2,84.0,,82.0,,,,,
2026-06-03 09:09:00,-2,84.0,,80.0,,,,,
2026-06-03 09:10:00,-2,84.0,,83.0,,,,,
2026-06-03 09:11:00,-2,84.0,,,walking,2.0,171.5,130.0,4.0
2026-06-03 09:12:00,-2,84.0,,85.0,,,,,
2026-06-03 09:13:00,-2,84.0,,84.0,,,,,
2026-06-03 09:14:00,,,10.7,90.0,,,,,
2026-06-03 09:15:00,,83.0,11.25,93.0,,,,,
2026-06-03 09:16:00,39,83.0,12.58,98.0,,,,,
2026-06-03 09:17:00,48,83.0,13.5,100.0,,,,,
2026-06-03 09:18:00,36,83.0,20.0,96.0,,,,,
2026-06-03 09:19:00,35,83.0,15.91,99.0,,,,,
2026-06-03 09:20:00,30,83.0,13.08,100.0,,,,,
2026-06-03 09:21:00,24,83.0,16.83,99.0,,,,,
2026-06-03 09:22:00,25,83.0,14.08,,,,,,
2026-06-03 09:23:00,31,82.0,12.08,,generic,6.0,0.0,60.0,3.0
2026-06-03 09:24:00,35,82.0,8.8,99.0,,,,,
2026-06-03 09:25:00,30,82.0,8.41,95.0,,,,,
2026-06-03 09:26:00,24,82.0,9.25,91.0,,,,,
2026-06-03 09:27:00,25,82.0,15.0,90.0,,,,,
2026-06-03 09:28:00,54,82.0,12.7,95.0,,,,,
2026-06-03 09:29:00,37,82.0,9.83,,generic,7.0,0.0,75.0,4.0
2026-06-03 09:30:00,36,82.0,17.0,,,,,,
2026-06-03 09:31:00,31,81.0,14.0,105.0,,,,,
2026-06-03 09:32:00,28,81.0,14.58,,,,,,
2026-06-03 09:33:00,25,81.0,14.58,,walking,2.0,350.5,370.0,20.0
2026-06-03 09:34:00,36,81.0,18.45,,generic,6.0,0.0,135.0,8.0
2026-06-03 09:35:00,29,81.0,13.25,108.0,,,,,
2026-06-03 09:36:00,24,81.0,11.08,107.0,,,,,
2026-06-03 09:37:00,30,81.0,11.58,95.0,,,,,
2026-06-03 09:38:00,42,81.0,16.25,97.0,,,,,
2026-06-03 09:39:00,45,81.0,19.0,96.0,,,,,
2026-06-03 09:40:00,25,81.0,17.75,94.0,,,,,
2026-06-03 09:41:00,31,81.0,15.33,,walking,3.0,689.0,720.0,50.0
2026-06-03 09:42:00,23,80.0,18.25,80.0,,,,,
2026-06-03 09:43:00,23,80.0,17.5,71.0,,,,,
2026-06-03 09:44:00,39,80.0,16.91,73.0,,,,,
2026-06-03 09:45:00,42,80.0,15.0,72.0,,,,,
2026-06-03 09:46:00,36,80.0,16.54,71.0,,,,,
2026-06-03 09:47:00,33,80.0,13.41,70.0,,,,,
2026-06-03 09:48:00,36,80.0,12.16,69.0,,,,,
2026-06-03 09:49:00,39,80.0,11.4,66.0,,,,,
2026-06-03 09:50:00,29,80.0,17.41,,,,,,
2026-06-03 09:51:00,23,80.0,17.5,72.0,,,,,
2026-06-03 09:52:00,29,80.0,15.33,67.0,,,,,
2026-06-03 09:53:00,22,79.0,14.25,,,,,,
2026-06-03 09:54:00,27,79.0,16.16,68.0,,,,,
2026-06-03 09:55:00,36,79.0,19.8,73.0,,,,,
2026-06-03 09:56:00,33,79.0,17.75,70.0,,,,,
2026-06-03 09:57:00,30,79.0,15.2,69.0,,,,,
2026-06-03 09:58:00,52,79.0,14.83,67.0,,,,,
2026-06-03 09:59:00,24,79.0,16.0,66.0,,,,,
2026-06-03 10:00:00,20,79.0,18.58,,,,,,
2026-06-03 10:01:00,23,79.0,12.5,69.0,,,,,
2026-06-03 10:02:00,24,79.0,10.08,70.0,,,,,
2026-06-03 10:03:00,20,79.0,,67.0,,,,,
2026-06-03 10:04:00,70,79.0,,68.0,,,,,
2026-06-03 10:05:00,67,78.0,,,,,,,
2026-06-03 10:06:00,-2,78.0,,71.0,,,,,
2026-06-03 10:07:00,-2,78.0,,64.0,,,,,
2026-06-03 10:08:00,-2,78.0,,65.0,,,,,
2026-06-03 10:09:00,-2,78.0,,66.0,,,,,
2026-06-03 10:10:00,-2,78.0,,67.0,,,,,
2026-06-03 10:11:00,,,,68.0,,,,,
2026-06-03 10:12:00,-2,77.0,,70.0,,,,,
2026-06-03 10:13:00,-2,77.0,,69.0,,,,,
2026-06-03 10:14:00,,77.0,16.91,,,,,,
2026-06-03 10:15:00,-2,77.0,,,,,,,
2026-06-03 10:16:00,-2,77.0,,,,,,,
2026-06-03 10:17:00,-2,77.0,,70.0,,,,,
2026-06-03 10:18:00,-2,77.0,,65.0,,,,,
2026-06-03 10:19:00,-2,76.0,,66.0,,,,,
2026-06-03 10:20:00,-2,76.0,,,,,,,
2026-06-03 10:21:00,72,76.0,,67.0,,,,,
2026-06-03 10:22:00,63,76.0,12.9,70.0,,,,,
2026-06-03 10:23:00,-2,76.0,,66.0,,,,,
2026-06-03 10:24:00,-2,76.0,,,,,,,
2026-06-03 10:25:00,,76.0,14.54,78.0,,,,,
2026-06-03 10:26:00,-2,76.0,,66.0,,,,,
2026-06-03 10:27:00,-2,75.0,,63.0,,,,,
2026-06-03 10:28:00,,75.0,,65.0,,,,,
2026-06-03 10:29:00,,75.0,16.54,66.0,,,,,
2026-06-03 10:30:00,41,75.0,15.08,,,,,,
2026-06-03 10:31:00,37,75.0,11.81,78.0,,,,,
2026-06-03 10:32:00,59,75.0,12.75,77.0,,,,,
2026-06-03 10:33:00,,,14.66,81.0,,,,,
2026-06-03 10:34:00,39,75.0,16.16,84.0,,,,,
2026-06-03 10:35:00,51,75.0,12.5,,,,,,
2026-06-03 10:36:00,45,74.0,12.18,90.0,,,,,
2026-06-03 10:37:00,35,74.0,13.41,91.0,,,,,
2026-06-03 10:38:00,54,74.0,12.33,94.0,,,,,
2026-06-03 10:39:00,57,74.0,12.75,111.0,,,,,
2026-06-03 10:40:00,42,74.0,14.81,,walking,2.0,1100.5,1189.0,78.0
2026-06-03 10:41:00,34,74.0,14.0,97.0,,,,,
2026-06-03 10:42:00,41,74.0,14.75,,walking,2.0,1126.0,1213.0,79.0
2026-06-03 10:43:00,67,73.0,12.83,97.0,,,,,
2026-06-03 10:44:00,72,73.0,12.18,92.0,,,,,
2026-06-03 10:45:00,-2,73.0,,90.0,,,,,
2026-06-03 10:46:00,-2,73.0,,89.0,,,,,
2026-06-03 10:47:00,,73.0,8.0,91.0,,,,,
2026-06-03 10:48:00,,,8.0,86.0,,,,,
2026-06-03 10:49:00,49,73.0,9.09,77.0,,,,,
2026-06-03 10:50:00,64,72.0,10.0,79.0,,,,,
2026-06-03 10:51:00,39,72.0,10.0,86.0,,,,,
2026-06-03 10:52:00,51,72.0,10.16,85.0,,,,,
2026-06-03 10:53:00,59,72.0,10.0,86.0,,,,,
2026-06-03 10:54:00,51,72.0,10.0,84.0,,,,,
2026-06-03 10:55:00,-2,72.0,,,walking,3.0,1466.5,1533.0,96.0
2026-06-03 10:56:00,-2,72.0,,76.0,,,,,
2026-06-03 10:57:00,-2,72.0,,68.0,,,,,
2026-06-03 10:58:00,-2,71.0,,69.0,,,,,
2026-06-03 10:59:00,,71.0,,73.0,,,,,
2026-06-03 11:00:00,-2,71.0,,76.0,,,,,
2026-06-03 11:01:00,-2,71.0,,73.0,,,,,
2026-06-03 11:02:00,,71.0,10.41,,,,,,
2026-06-03 11:03:00,,71.0,12.33,,,,,,
2026-06-03 11:04:00,,71.0,14.18,70.0,,,,,
2026-06-03 11:05:00,89,70.0,,74.0,,,,,
2026-06-03 11:06:00,64,70.0,14.4,,,,,,
2026-06-03 11:07:00,64,70.0,14.83,72.0,,,,,
2026-06-03 11:08:00,-2,70.0,,69.0,,,,,
2026-06-03 11:09:00,51,70.0,15.72,71.0,,,,,
2026-06-03 11:10:00,56,70.0,18.75,81.0,,,,,
2026-06-03 11:11:00,40,70.0,19.0,82.0,,,,,
2026-06-03 11:12:00,61,69.0,17.0,83.0,,,,,
2026-06-03 11:13:00,53,69.0,12.58,107.0,,,,,
2026-06-03 11:14:00,45,69.0,12.0,,generic,2.0,0.0,180.0,10.0
2026-06-03 11:15:00,,,,82.0,,,,,
2026-06-03 11:16:00,,69.0,14.88,72.0,,,,,
2026-06-03 11:17:00,,69.0,14.54,75.0,,,,,
2026-06-03 11:18:00,,69.0,15.75,70.0,,,,,
2026-06-03 11:19:00,65,69.0,12.1,72.0,,,,,
2026-06-03 11:20:00,69,69.0,15.36,75.0,,,,,
2026-06-03 11:21:00,68,68.0,14.27,79.0,,,,,
2026-06-03 11:22:00,69,68.0,14.0,74.0,,,,,
2026-06-03 11:23:00,67,68.0,12.0,,walking,3.0,1632.5,1710.0,108.0
2026-06-03 11:24:00,68,68.0,13.25,97.0,,,,,
2026-06-03 11:25:00,76,68.0,16.0,99.0,,,,,
2026-06-03 11:26:00,-2,67.0,,115.0,,,,,
2026-06-03 11:27:00,,67.0,,,walking,2.0,1807.5,1950.0,127.0
2026-06-03 11:28:00,,67.0,16.0,,walking,1.0,1829.5,2010.0,131.0
2026-06-03 11:29:00,65,67.0,12.33,,generic,2.0,0.0,240.0,14.0
2026-06-03 11:30:00,72,67.0,10.55,,walking,0.0,1843.5,2070.0,134.0
2026-06-03 11:31:00,-2,67.0,,,generic,5.0,0.0,285.0,16.0
2026-06-03 11:32:00,,67.0,14.0,97.0,,,,,
2026-06-03 11:33:00,-2,67.0,,82.0,,,,,
2026-06-03 11:34:00,,67.0,,78.0,,,,,
2026-06-03 11:35:00,-2,66.0,,73.0,,,,,
2026-06-03 11:36:00,-2,66.0,,75.0,,,,,
2026-06-03 11:37:00,-2,66.0,,74.0,,,,,
2026-06-03 11:38:00,-2,66.0,,75.0,,,,,
2026-06-03 11:39:00,,66.0,0.0,77.0,,,,,
2026-06-03 11:40:00,-2,65.0,,,,,,,
2026-06-03 11:41:00,-2,65.0,,75.0,,,,,
2026-06-03 11:42:00,-2,65.0,,81.0,,,,,
2026-06-03 11:43:00,,,,77.0,,,,,
2026-06-03 11:44:00,,65.0,0.0,,walking,1.0,1852.5,2075.0,134.0
2026-06-03 11:45:00,87,65.0,15.83,69.0,,,,,
2026-06-03 11:46:00,66,65.0,14.75,75.0,,,,,
2026-06-03 11:47:00,97,64.0,15.75,77.0,,,,,
2026-06-03 11:48:00,43,64.0,15.58,,,,,,
2026-06-03 11:49:00,43,64.0,18.41,81.0,,,,,
2026-06-03 11:50:00,48,64.0,15.75,79.0,,,,,
2026-06-03 11:51:00,49,64.0,15.83,,,,,,
2026-06-03 11:52:00,60,64.0,15.5,,,,,,
2026-06-03 11:53:00,63,64.0,14.16,86.0,,,,,
2026-06-03 11:54:00,45,64.0,14.25,94.0,,,,,
2026-06-03 11:55:00,30,63.0,19.91,83.0,,,,,
2026-06-03 11:56:00,54,63.0,17.25,77.0,,,,,
2026-06-03 11:57:00,46,63.0,14.91,83.0,,,,,
2026-06-03 11:58:00,39,63.0,14.08,92.0,,,,,
2026-06-03 11:59:00,42,63.0,17.41,,walking,2.0,1923.0,2151.0,139.0
2026-06-03 12:00:00,42,63.0,14.41,,generic,6.0,0.0,345.0,20.0
2026-06-03 12:01:00,36,63.0,11.16,,,,,,
2026-06-03 12:02:00,38,63.0,9.75,100.0,,,,,
2026-06-03 12:03:00,36,63.0,14.75,107.0,,,,,
2026-06-03 12:04:00,42,63.0,14.5,117.0,,,,,
2026-06-03 12:05:00,33,63.0,13.75,,,,,,
2026-06-03 12:06:00,29,63.0,16.33,,,,,,
2026-06-03 12:07:00,39,63.0,18.08,123.0,,,,,
2026-06-03 12:08:00,33,62.0,14.08,122.0,,,,,
2026-06-03 12:09:00,36,62.0,12.25,,walking,2.0,2339.5,2691.0,188.0
2026-06-03 12:10:00,31,62.0,17.08,,walking,2.0,2380.0,2751.0,193.0
2026-06-03 12:11:00,47,62.0,15.75,121.0,,,,,
2026-06-03 12:12:00,,,15.33,,generic,4.0,0.0,465.0,30.0
2026-06-03 12:13:00,34,62.0,13.58,,,,,,
2026-06-03 12:14:00,20,62.0,17.58,,generic,3.0,0.0,585.0,37.0
2026-06-03 12:15:00,24,62.0,18.16,83.0,,,,,
2026-06-03 12:16:00,36,62.0,12.75,73.0,,,,,
2026-06-03 12:17:00,40,62.0,10.33,72.0,,,,,
2026-06-03 12:18:00,31,62.0,11.58,73.0,,,,,
2026-06-03 12:19:00,24,62.0,9.33,75.0,,,,,
2026-06-03 12:20:00,29,62.0,7.91,76.0,,,,,
2026-06-03 12:21:00,42,62.0,10.0,73.0,,,,,
2026-06-03 12:22:00,35,62.0,13.91,70.0,,,,,
2026-06-03 12:23:00,25,62.0,12.33,73.0,,,,,
2026-06-03 12:24:00,41,62.0,12.66,,,,,,
2026-06-03 12:25:00,28,62.0,15.0,70.0,,,,,
2026-06-03 12:26:00,59,61.0,12.5,69.0,,,,,
2026-06-03 12:27:00,48,61.0,9.83,68.0,,,,,
2026-06-03 12:28:00,33,61.0,10.0,,,,,,
2026-06-03 12:29:00,23,61.0,11.45,74.0,,,,,
2026-06-03 12:30:00,22,61.0,12.0,73.0,,,,,
2026-06-03 12:31:00,30,61.0,10.75,72.0,,,,,
2026-06-03 12:32:00,25,61.0,10.33,69.0,,,,,
2026-06-03 12:33:00,32,61.0,12.08,,,,,,
2026-06-03 12:34:00,47,61.0,13.58,71.0,,,,,
2026-06-03 12:35:00,48,61.0,10.33,,,,,,
2026-06-03 12:36:00,18,60.0,10.0,72.0,,,,,
2026-06-03 12:37:00,19,60.0,12.54,68.0,,,,,
2026-06-03 12:38:00,-2,60.0,,71.0,,,,,
2026-06-03 12:39:00,-2,60.0,,,,,,,
2026-06-03 12:40:00,-2,60.0,,68.0,,,,,
2026-06-03 12:41:00,-2,60.0,,64.0,,,,,
2026-06-03 12:42:00,,60.0,12.0,63.0,,,,,
2026-06-03 12:43:00,62,60.0,12.0,68.0,,,,,
2026-06-03 12:44:00,51,60.0,12.0,,,,,,
2026-06-03 12:45:00,54,59.0,11.63,,,,,,
2026-06-03 12:46:00,53,59.0,11.75,65.0,,,,,
2026-06-03 12:47:00,38,59.0,12.4,67.0,,,,,
2026-06-03 12:48:00,36,59.0,12.36,70.0,,,,,
2026-06-03 12:49:00,,59.0,14.88,66.0,,,,,
2026-06-03 12:50:00,,59.0,12.0,,,,,,
2026-06-03 12:51:00,,59.0,11.75,69.0,,,,,
2026-06-03 12:52:00,61,59.0,13.9,,,,,,
2026-06-03 12:53:00,67,59.0,14.25,75.0,,,,,
2026-06-03 12:54:00,72,59.0,11.41,73.0,,,,,
2026-06-03 12:55:00,61,58.0,11.5,66.0,,,,,
2026-06-03 12:56:00,68,58.0,12.0,,,,,,
2026-06-03 12:57:00,81,58.0,14.91,64.0,,,,,
2026-06-03 12:58:00,80,58.0,15.81,71.0,,,,,
2026-06-03 12:59:00,84,58.0,14.41,62.0,,,,,
2026-06-03 13:00:00,86,58.0,16.58,69.0,,,,,
2026-06-03 13:01:00,82,58.0,,,,,,,
2026-06-03 13:02:00,,58.0,14.08,74.0,,,,,
2026-06-03 13:03:00,,57.0,13.44,61.0,,,,,
2026-06-03 13:04:00,-2,57.0,,59.0,,,,,
2026-06-03 13:05:00,-2,57.0,,69.0,,,,,
2026-06-03 13:06:00,-2,57.0,,81.0,,,,,
2026-06-03 13:07:00,,57.0,,83.0,,,,,
2026-06-03 13:08:00,-2,57.0,,,walking,2.0,2534.5,2909.0,204.0
2026-06-03 13:09:00,-2,57.0,,,,,,,
2026-06-03 13:10:00,,57.0,,79.0,,,,,
2026-06-03 13:11:00,,57.0,9.9,76.0,,,,,
2026-06-03 13:12:00,66,56.0,10.58,,,,,,
2026-06-03 13:13:00,56,56.0,18.91,77.0,,,,,
2026-06-03 13:14:00,58,56.0,21.08,69.0,,,,,
2026-06-03 13:15:00,46,56.0,12.5,68.0,,,,,
2026-06-03 13:16:00,58,56.0,12.16,69.0,,,,,
2026-06-03 13:17:00,60,56.0,12.45,,walking,2.0,2597.5,2966.0,205.0
2026-06-03 13:18:00,,,15.55,76.0,,,,,
2026-06-03 13:19:00,-2,56.0,,79.0,,,,,
2026-06-03 13:20:00,-2,56.0,,74.0,,,,,
2026-06-03 13:21:00,-2,56.0,,78.0,,,,,
2026-06-03 13:22:00,,55.0,,,,,,,
2026-06-03 13:23:00,,55.0,17.0,82.0,,,,,
2026-06-03 13:24:00,75,55.0,14.75,85.0,,,,,
2026-06-03 13:25:00,70,55.0,12.0,84.0,,,,,
2026-06-03 13:26:00,71,55.0,12.5,89.0,,,,,
2026-06-03 13:27:00,62,55.0,10.16,90.0,,,,,
2026-06-03 13:28:00,-2,55.0,,,walking,1.0,2603.0,2970.0,205.0
2026-06-03 13:29:00,39,55.0,12.0,85.0,,,,,
2026-06-03 13:30:00,30,55.0,14.91,79.0,,,,,
2026-06-03 13:31:00,51,54.0,18.0,86.0,,,,,
2026-06-03 13:32:00,54,54.0,15.5,97.0,,,,,
2026-06-03 13:33:00,31,54.0,13.45,102.0,,,,,
2026-06-03 13:34:00,37,54.0,14.83,100.0,,,,,
2026-06-03 13:35:00,36,54.0,19.66,96.0,,,,,
2026-06-03 13:36:00,39,54.0,20.08,101.0,,,,,
2026-06-03 13:37:00,40,54.0,20.16,,walking,2.0,2874.5,3325.0,228.0
2026-06-03 13:38:00,37,54.0,20.41,84.0,,,,,
2026-06-03 13:39:00,40,54.0,19.41,82.0,,,,,
2026-06-03 13:40:00,45,54.0,19.41,,,,,,
2026-06-03 13:41:00,49,54.0,21.08,80.0,,,,,
2026-06-03 13:42:00,40,54.0,19.25,81.0,,,,,
2026-06-03 13:43:00,37,54.0,20.0,78.0,,,,,
2026-06-03 13:44:00,34,54.0,18.66,75.0,,,,,
2026-06-03 13:45:00,34,54.0,18.08,76.0,,,,,
2026-06-03 13:46:00,48,54.0,15.58,,,,,,
2026-06-03 13:47:00,34,53.0,16.16,92.0,,,,,
2026-06-03 13:48:00,42,53.0,,98.0,,,,,
2026-06-03 13:49:00,-2,53.0,,97.0,,,,,
2026-06-03 13:50:00,-2,53.0,,91.0,,,,,
2026-06-03 13:51:00,-2,53.0,,84.0,,,,,
2026-06-03 13:52:00,-2,53.0,,79.0,,,,,
2026-06-03 13:53:00,-2,53.0,,78.0,,,,,
2026-06-03 13:54:00,,53.0,,80.0,,,,,
2026-06-03 13:55:00,,53.0,14.0,72.0,,,,,
2026-06-03 13:56:00,31,53.0,11.0,74.0,,,,,
2026-06-03 13:57:00,34,53.0,11.91,66.0,,,,,
2026-06-03 13:58:00,24,53.0,12.41,73.0,,,,,
2026-06-03 13:59:00,,,17.83,74.0,,,,,
2026-06-03 14:00:00,36,53.0,15.58,69.0,,,,,
2026-06-03 14:01:00,54,53.0,15.9,68.0,,,,,
2026-06-03 14:02:00,39,53.0,13.91,69.0,,,,,
2026-06-03 14:03:00,30,52.0,14.18,,,,,,
2026-06-03 14:04:00,25,52.0,15.83,,,,,,
2026-06-03 14:05:00,25,52.0,17.83,,,,,,
2026-06-03 14:06:00,30,52.0,15.33,,,,,,
2026-06-03 14:07:00,28,52.0,12.81,71.0,,,,,
2026-06-03 14:08:00,27,52.0,8.0,,,,,,
2026-06-03 14:09:00,30,52.0,11.83,,,,,,
2026-06-03 14:10:00,28,52.0,15.0,68.0,,,,,
2026-06-03 14:11:00,34,52.0,14.41,69.0,,,,,
2026-06-03 14:12:00,27,52.0,12.0,67.0,,,,,
2026-06-03 14:13:00,42,52.0,12.83,74.0,,,,,
2026-06-03 14:14:00,36,52.0,12.81,69.0,,,,,
2026-06-03 14:15:00,27,51.0,9.5,72.0,,,,,
2026-06-03 14:16:00,40,51.0,9.16,96.0,,,,,
2026-06-03 14:17:00,41,51.0,9.16,93.0,,,,,
2026-06-03 14:18:00,,,17.83,,walking,1.0,3108.0,3628.0,245.0
2026-06-03 14:19:00,67,51.0,16.5,,generic,6.0,0.0,645.0,40.0
2026-06-03 14:20:00,42,51.0,15.16,106.0,,,,,
